Time,ObjectCount,FPS,FrameTime(ms),PhysicsTime(ms),TotalMemory(MB),ActiveObjects
4.03,500,480.3,2.0819,0.0000,1122,500
4.03,500,694.6,1.4396,0.0000,1122,500
4.04,500,710.9,1.4066,0.0000,1122,500
4.04,500,557.3,1.7943,0.0000,1122,500
4.04,500,665.9,1.5018,0.0000,1122,500
4.04,500,483.4,2.0687,0.0000,1122,500
4.04,500,686.4,1.4568,0.0000,1122,500
4.04,500,698.6,1.4314,0.0000,1122,500
4.05,500,409.8,2.4401,0.0000,1122,500
4.05,500,448.6,2.2294,0.5594,1122,500
4.05,500,475.3,2.1038,0.0000,1122,500
4.05,500,428.0,2.3364,0.0000,1122,500
4.05,500,681.8,1.4667,0.0000,1122,500
4.06,500,489.4,2.0434,0.0000,1123,500
4.06,500,715.6,1.3975,0.0000,1123,500
4.06,500,209.8,4.7672,0.0000,1123,500
4.07,500,392.2,2.5500,0.0000,1120,500
4.07,500,405.6,2.4653,0.0000,1120,500
4.07,500,401.3,2.4916,0.5439,1120,500
4.07,500,672.3,1.4875,0.0000,1120,500
4.07,500,491.0,2.0366,0.0000,1120,500
4.08,500,679.2,1.4723,0.0000,1120,500
4.08,500,585.9,1.7068,0.0000,1120,500
4.08,500,589.2,1.6971,0.0000,1120,500
4.08,500,547.5,1.8265,0.0000,1120,500
4.08,500,483.2,2.0695,0.0000,1120,500
4.08,500,697.3,1.4342,0.0000,1120,500
4.09,500,427.9,2.3371,0.0000,1120,500
4.09,500,524.7,1.9060,0.0000,1120,500
4.09,500,452.5,2.2101,0.5821,1120,500
4.09,500,687.8,1.4539,0.0000,1120,500
4.09,500,574.4,1.7409,0.0000,1120,500
4.10,500,477.7,2.0935,0.0000,1121,500
4.10,500,712.2,1.4042,0.0000,1121,500
4.10,500,696.7,1.4353,0.0000,1121,500
4.10,500,698.9,1.4309,0.0000,1121,500
4.10,500,552.2,1.8110,0.0000,1121,500
4.10,500,698.1,1.4324,0.0000,1121,500
4.10,500,691.3,1.4465,0.0000,1121,500
4.11,500,713.0,1.4025,0.0000,1121,500
4.11,500,465.0,2.1505,0.0000,1121,500
4.11,500,406.6,2.4593,0.5588,1121,500
4.11,500,481.8,2.0757,0.0000,1121,500
4.11,500,693.6,1.4418,0.0000,1121,500
4.12,500,480.3,2.0822,0.0000,1121,500
4.12,500,575.6,1.7372,0.0000,1121,500
4.12,500,605.4,1.6518,0.0000,1121,500
4.12,500,562.0,1.7793,0.0000,1121,500
4.12,500,424.7,2.3547,0.0000,1121,500
4.13,500,505.2,1.9794,0.0000,1121,500
4.13,500,691.6,1.4459,0.0000,1121,500
4.13,500,400.5,2.4970,0.5124,1121,500
4.13,500,435.0,2.2988,0.0000,1121,500
4.13,500,368.3,2.7149,0.0000,1121,500
4.14,500,702.5,1.4235,0.0000,1121,500
4.14,500,693.8,1.4413,0.0000,1121,500
4.14,500,485.6,2.0594,0.0000,1122,500
4.14,500,572.4,1.7471,0.0000,1122,500
4.14,500,483.2,2.0696,0.0000,1122,500
4.15,500,473.6,2.1113,0.0000,1122,500
4.15,500,484.0,2.0660,0.0000,1122,500
4.15,500,419.6,2.3834,0.5163,1122,500
4.15,500,691.9,1.4452,0.0000,1122,500
4.15,500,688.5,1.4525,0.0000,1122,500
4.16,500,405.1,2.4684,0.0000,1122,500
4.16,500,396.2,2.5241,0.0000,1122,500
4.16,500,475.2,2.1045,0.0000,1122,500
4.16,500,694.9,1.4391,0.0000,1122,500
4.16,500,716.4,1.3958,0.0000,1122,500
4.16,500,426.1,2.3471,0.0000,1122,500
4.17,500,696.7,1.4353,0.0000,1122,500
4.17,500,459.2,2.1777,0.5098,1122,500
4.17,500,712.7,1.4031,0.0000,1122,500
4.17,500,466.3,2.1444,0.0000,1122,500
4.17,500,583.8,1.7129,0.0000,1122,500
4.18,500,566.1,1.7664,0.0000,1123,500
4.18,500,417.5,2.3953,0.0000,1123,500
4.18,500,562.4,1.7781,0.0000,1123,500
4.18,500,557.9,1.7925,0.0000,1123,500
4.18,500,487.6,2.0508,0.0000,1123,500
4.19,500,704.6,1.4193,0.0000,1123,500
4.19,500,420.0,2.3808,0.0000,1123,500
4.19,500,355.3,2.8147,0.6583,1123,500
4.19,500,399.9,2.5005,0.0000,1123,500
4.20,500,415.0,2.4097,0.0000,1123,500
4.20,500,367.5,2.7213,0.0000,1123,500
4.20,500,482.7,2.0717,0.0000,1123,500
4.20,500,693.2,1.4425,0.0000,1123,500
4.20,500,584.8,1.7099,0.0000,1123,500
4.21,500,517.5,1.9324,0.0000,1123,500
4.21,500,612.6,1.6324,0.0000,1123,500
4.21,500,459.6,2.1756,0.5124,1123,500
4.21,500,673.6,1.4845,0.0000,1123,500
4.21,500,216.0,4.6289,0.0000,1124,500
4.22,500,650.6,1.5371,0.0000,1121,500
4.22,500,472.6,2.1161,0.0000,1121,500
4.22,500,423.8,2.3597,0.0000,1121,500
4.22,500,474.9,2.1059,0.0000,1121,500
4.22,500,695.6,1.4377,0.0000,1121,500
4.23,500,479.3,2.0865,0.0000,1121,499
4.23,500,311.4,3.2110,0.5192,1121,499
4.23,500,459.7,2.1755,0.0000,1121,499
4.23,500,508.1,1.9680,0.0000,1121,499
4.24,500,586.0,1.7066,0.0000,1121,499
4.24,500,570.6,1.7524,0.0000,1121,499
4.24,500,486.4,2.0561,0.0000,1121,499
4.24,500,666.6,1.5001,0.0000,1121,499
4.24,500,705.9,1.4167,0.0000,1122,499
4.24,500,434.7,2.3006,0.0000,1122,499
4.25,500,703.8,1.4209,0.0000,1122,500
4.25,500,471.3,2.1219,0.4846,1122,500
4.25,500,644.1,1.5525,0.0000,1122,500
4.25,500,691.7,1.4458,0.0000,1122,500
4.25,500,587.2,1.7029,0.0000,1122,500
4.25,500,680.8,1.4688,0.0000,1122,500
4.26,500,703.7,1.4211,0.0000,1122,500
4.26,500,679.8,1.4710,0.0000,1122,500
4.26,500,708.7,1.4111,0.0000,1122,500
4.26,500,428.4,2.3341,0.0000,1122,500
4.26,500,482.1,2.0743,0.0000,1122,500
4.27,500,475.5,2.1030,0.0000,1122,500
4.27,500,677.8,1.4753,0.0000,1122,500
4.27,500,329.8,3.0319,0.4992,1122,500
4.27,500,671.3,1.4897,0.0000,1122,500
4.27,500,651.7,1.5344,0.0000,1122,500
4.27,500,620.0,1.6129,0.0000,1122,500
4.28,500,389.8,2.5652,0.0000,1122,500
4.28,500,468.8,2.1329,0.0000,1122,500
4.28,500,651.9,1.5339,0.0000,1122,500
4.28,500,470.3,2.1265,0.0000,1123,500
4.28,500,529.5,1.8886,0.0000,1123,500
4.29,500,577.2,1.7324,0.0000,1123,500
4.29,500,458.8,2.1795,0.5285,1123,500
4.29,500,556.8,1.7960,0.0000,1123,500
4.29,500,416.2,2.4027,0.0000,1123,500
4.29,500,474.6,2.1069,0.0000,1123,500
4.30,500,435.2,2.2977,0.0000,1123,500
4.30,500,433.9,2.3046,0.0000,1123,500
4.30,500,393.6,2.5406,0.0000,1123,500
4.30,500,461.0,2.1692,0.0000,1123,500
4.31,500,438.6,2.2801,0.0000,1123,500
4.31,500,388.7,2.5729,0.5198,1123,500
4.31,500,470.3,2.1265,0.0000,1123,500
4.31,500,670.2,1.4922,0.0000,1123,500
4.31,500,481.7,2.0761,0.0000,1124,500
4.32,500,430.7,2.3217,0.0000,1124,500
4.32,500,477.1,2.0962,0.0000,1124,500
4.32,500,480.0,2.0835,0.0000,1124,500
4.32,500,477.3,2.0952,0.0000,1124,500
4.33,500,421.0,2.3751,0.0000,1124,500
4.33,500,620.1,1.6126,0.0000,1124,500
4.33,500,357.3,2.7988,0.5651,1124,500
4.33,500,485.9,2.0581,0.0000,1124,500
4.33,500,429.9,2.3259,0.0000,1124,500
4.34,500,488.3,2.0480,0.0000,1124,500
4.34,500,484.7,2.0631,0.0000,1124,500
4.34,500,399.2,2.5047,0.0000,1124,500
4.34,500,440.6,2.2697,0.0000,1125,500
4.34,500,656.9,1.5222,0.0000,1125,500
4.35,500,460.1,2.1733,0.0000,1125,500
4.35,500,331.1,3.0203,0.4778,1125,500
4.35,500,666.1,1.5012,0.0000,1125,500
4.35,500,568.7,1.7585,0.0000,1125,500
4.35,500,659.4,1.5165,0.0000,1125,500
4.36,500,531.6,1.8811,0.0000,1125,500
4.36,500,250.0,3.9998,0.0000,1122,500
4.36,500,479.5,2.0857,0.0000,1122,500
4.36,500,674.9,1.4818,0.0000,1122,500
4.37,500,576.3,1.7351,0.0000,1122,500
4.37,500,694.8,1.4393,0.0000,1122,500
4.37,500,479.1,2.0873,0.5012,1122,500
4.37,500,489.6,2.0426,0.0000,1122,500
4.37,500,565.0,1.7698,0.0000,1122,500
4.37,500,685.4,1.4590,0.0000,1122,500
4.38,500,712.7,1.4032,0.0000,1122,500
4.38,500,489.5,2.0427,0.0000,1122,500
4.38,500,708.3,1.4119,0.0000,1122,500
4.38,500,427.4,2.3395,0.0000,1123,500
4.38,500,469.9,2.1283,0.0000,1123,500
4.39,500,694.1,1.4407,0.0000,1123,500
4.39,500,702.3,1.4239,0.0000,1123,500
4.39,500,368.4,2.7147,0.5290,1123,500
4.39,500,679.3,1.4720,0.0000,1123,500
4.39,500,484.5,2.0639,0.0000,1123,500
4.40,500,484.3,2.0648,0.0000,1123,500
4.40,500,422.9,2.3648,0.0000,1123,500
4.40,500,667.4,1.4984,0.0000,1123,500
4.40,500,664.7,1.5044,0.0000,1123,500
4.40,500,694.3,1.4402,0.0000,1123,500
4.40,500,709.2,1.4100,0.0000,1123,500
4.41,500,597.7,1.6730,0.0000,1123,500
4.41,500,665.5,1.5026,0.0000,1123,500
4.41,500,476.0,2.1010,0.4836,1123,500
4.41,500,486.6,2.0549,0.0000,1123,500
4.41,500,684.4,1.4612,0.0000,1123,500
4.41,500,684.2,1.4616,0.0000,1123,500
4.42,500,695.3,1.4382,0.0000,1123,500
4.42,500,693.5,1.4419,0.0000,1123,500
4.42,500,679.9,1.4709,0.0000,1123,500
4.42,500,708.2,1.4121,0.0000,1123,500
4.42,500,664.5,1.5049,0.0000,1123,500
4.42,500,492.9,2.0290,0.0000,1123,500
4.43,500,488.6,2.0468,0.0000,1123,500
4.43,500,684.5,1.4610,0.0000,1123,500
4.43,500,365.2,2.7383,0.4868,1124,500
4.43,500,669.8,1.4929,0.0000,1124,500
4.43,500,695.3,1.4383,0.0000,1124,500
4.43,500,721.2,1.3865,0.0000,1124,500
4.44,500,684.3,1.4613,0.0000,1124,500
4.44,500,693.3,1.4423,0.0000,1124,500
4.44,500,486.9,2.0539,0.0000,1124,500
4.44,500,479.3,2.0865,0.0000,1124,500
4.44,500,483.7,2.0674,0.0000,1124,500
4.44,500,693.4,1.4422,0.0000,1124,500
4.45,500,583.0,1.7152,0.0000,1124,500
4.45,500,692.1,1.4449,0.0000,1124,500
4.45,500,463.4,2.1578,0.5222,1124,500
4.45,500,547.9,1.8253,0.0000,1124,500
4.45,500,443.2,2.2562,0.0000,1124,500
4.46,500,592.3,1.6884,0.0000,1124,500
4.46,500,644.1,1.5526,0.0000,1124,500
4.46,500,668.6,1.4957,0.0000,1124,500
4.46,500,648.1,1.5430,0.0000,1124,500
4.46,500,567.5,1.7620,0.0000,1124,500
4.46,500,692.5,1.4441,0.0000,1124,500
4.47,500,482.2,2.0738,0.0000,1124,500
4.47,500,563.9,1.7734,0.0000,1124,500
4.47,500,314.9,3.1761,0.4882,1125,500
4.47,500,472.3,2.1174,0.0000,1125,500
4.47,500,487.6,2.0510,0.0000,1125,500
4.48,500,491.9,2.0331,0.0000,1125,500
4.48,500,421.3,2.3737,0.0000,1125,500
4.48,500,484.7,2.0632,0.0000,1125,500
4.48,500,485.8,2.0584,0.0000,1125,500
4.49,500,421.0,2.3752,0.0000,1125,500
4.49,500,483.7,2.0672,0.0000,1125,500
4.49,500,385.8,2.5918,0.5724,1125,500
4.49,500,463.8,2.1562,0.0000,1125,500
4.49,500,407.8,2.4522,0.0000,1125,500
4.50,500,666.0,1.5014,0.0000,1126,500
4.50,500,687.0,1.4556,0.0000,1126,500
4.50,500,433.7,2.3057,0.0000,1126,500
4.51,500,84.3,11.8648,0.0000,1126,500
4.52,500,190.9,5.2377,0.5583,1123,500
4.52,500,455.4,2.1959,0.0000,1123,500
4.52,500,472.1,2.1180,0.0000,1123,500
4.52,500,482.7,2.0717,0.0000,1123,500
4.53,500,421.2,2.3744,0.0000,1123,500
4.53,500,690.1,1.4491,0.0000,1123,500
4.53,500,445.6,2.2442,0.5131,1123,500
4.53,500,429.6,2.3280,0.0000,1123,500
4.53,500,415.1,2.4088,0.0000,1124,500
4.54,500,678.9,1.4730,0.0000,1124,500
4.54,500,480.7,2.0805,0.0000,1124,500
4.54,500,484.5,2.0638,0.0000,1124,500
4.54,500,411.4,2.4309,0.0000,1124,500
4.54,500,621.2,1.6097,0.0000,1124,500
4.55,500,531.7,1.8806,0.0000,1124,500
4.55,500,472.4,2.1169,0.0000,1124,500
4.55,500,324.2,3.0847,0.5276,1124,500
4.55,500,435.7,2.2952,0.0000,1124,500
4.56,500,478.8,2.0885,0.0000,1124,500
4.56,500,421.1,2.3749,0.0000,1124,500
4.56,500,474.5,2.1075,0.0000,1124,500
4.56,500,690.4,1.4484,0.0000,1124,500
4.56,500,448.4,2.2302,0.0000,1125,500
4.57,500,417.0,2.3978,0.0000,1125,500
4.57,500,438.2,2.2822,0.0000,1125,500
4.57,500,355.2,2.8151,0.5334,1125,500
4.57,500,688.6,1.4523,0.0000,1125,500
4.57,500,393.7,2.5399,0.0000,1125,500
4.58,500,470.2,2.1266,0.0000,1125,500
4.58,500,475.2,2.1045,0.0000,1125,500
4.58,500,373.0,2.6810,0.0000,1125,500
4.58,500,439.0,2.2779,0.0000,1125,500
4.59,500,473.4,2.1123,0.0000,1125,500
4.59,500,486.8,2.0543,0.0000,1125,499
4.59,500,236.0,4.2369,0.5427,1125,499
4.59,500,402.2,2.4865,0.0000,1125,499
4.60,500,450.5,2.2197,0.0000,1126,499
4.60,500,455.7,2.1945,0.0000,1126,499
4.60,500,441.8,2.2633,0.0000,1126,499
4.60,500,459.2,2.1779,0.0000,1126,499
4.61,500,452.3,2.2108,0.0000,1126,499
4.61,500,507.1,1.9720,0.0000,1126,499
4.61,500,444.8,2.2480,0.5267,1126,499
4.61,500,478.7,2.0889,0.0000,1126,499
4.61,500,468.2,2.1357,0.0000,1126,499
4.62,500,451.5,2.2148,0.0000,1126,499
4.62,500,473.4,2.1126,0.0000,1126,499
4.62,500,479.4,2.0858,0.0000,1126,499
4.62,500,472.4,2.1170,0.0000,1127,499
4.63,500,473.8,2.1104,0.0000,1127,499
4.63,500,685.6,1.4585,0.0000,1127,499
4.63,500,452.8,2.2086,0.5406,1127,499
4.63,500,479.3,2.0863,0.0000,1127,499
4.63,500,684.7,1.4605,0.0000,1127,499
4.63,500,695.7,1.4375,0.0000,1127,499
4.64,500,669.0,1.4948,0.0000,1127,499
4.64,500,456.7,2.1895,0.0000,1127,499
4.64,500,459.8,2.1747,0.0000,1127,499
4.64,500,478.1,2.0918,0.0000,1127,499
4.64,500,471.3,2.1220,0.0000,1127,499
4.65,500,390.8,2.5587,0.0000,1127,499
4.65,500,330.5,3.0257,0.5794,1127,499
4.65,500,479.6,2.0849,0.0000,1127,499
4.65,500,468.4,2.1348,0.0000,1127,499
4.66,500,464.7,2.1518,0.0000,1128,499
4.66,500,210.9,4.7406,0.0000,1125,499
4.66,500,476.0,2.1008,0.0000,1125,499
4.66,500,479.3,2.0864,0.0000,1125,499
4.67,500,691.2,1.4467,0.0000,1125,499
4.67,500,387.3,2.5820,0.0000,1125,499
4.67,500,311.0,3.2151,0.5876,1125,499
4.67,500,455.4,2.1960,0.0000,1125,499
4.68,500,632.3,1.5814,0.0000,1125,499
4.68,500,453.1,2.2069,0.0000,1125,499
4.68,500,634.0,1.5774,0.0000,1125,499
4.68,500,651.2,1.5356,0.0000,1125,499
4.68,500,407.0,2.4568,0.0000,1125,499
4.69,500,431.3,2.3188,0.0000,1125,499
4.69,500,428.8,2.3321,0.0000,1125,499
4.69,500,395.3,2.5300,0.5435,1121,499
4.69,500,482.9,2.0707,0.0000,1121,499
4.69,500,474.1,2.1091,0.0000,1121,499
4.70,500,480.8,2.0799,0.0000,1121,499
4.70,500,463.7,2.1564,0.0000,1122,499
4.70,500,475.2,2.1043,0.0000,1122,499
4.70,500,482.3,2.0735,0.0000,1122,499
4.70,500,667.5,1.4982,0.0000,1122,499
4.71,500,482.0,2.0747,0.0000,1122,497
4.71,500,362.8,2.7567,0.5349,1122,497
4.71,500,479.2,2.0866,0.0000,1122,497
4.71,500,481.4,2.0771,0.0000,1122,497
4.72,500,448.7,2.2286,0.0000,1122,497
4.72,500,652.5,1.5326,0.0000,1122,497
4.72,500,465.4,2.1485,0.0000,1122,497
4.72,500,471.8,2.1194,0.0000,1122,497
4.72,500,477.3,2.0949,0.0000,1122,497
4.73,500,486.7,2.0547,0.0000,1122,497
4.73,500,694.4,1.4401,0.0000,1122,496
4.73,500,360.0,2.7777,0.5382,1123,496
4.73,500,553.2,1.8077,0.0000,1123,496
4.73,500,383.8,2.6054,0.0000,1123,496
4.74,500,462.1,2.1642,0.0000,1123,496
4.74,500,458.9,2.1792,0.0000,1123,496
4.74,500,477.6,2.0938,0.0000,1123,496
4.74,500,672.0,1.4881,0.0000,1123,496
4.74,500,442.1,2.2620,0.0000,1123,496
4.75,500,546.9,1.8284,0.0000,1123,496
4.75,500,389.1,2.5698,0.5370,1123,496
4.75,500,477.2,2.0954,0.0000,1123,496
4.75,500,475.4,2.1035,0.0000,1123,496
4.75,500,686.4,1.4568,0.0000,1123,496
4.76,500,611.8,1.6346,0.0000,1123,496
4.76,500,484.0,2.0662,0.0000,1123,496
4.76,500,478.7,2.0890,0.0000,1123,496
4.76,500,666.7,1.4999,0.0000,1123,496
4.76,500,694.4,1.4400,0.0000,1123,496
4.77,500,482.3,2.0733,0.0000,1124,496
4.77,500,699.1,1.4305,0.0000,1124,496
4.77,500,467.2,2.1403,0.5504,1124,496
4.77,500,702.5,1.4235,0.0000,1124,496
4.77,500,702.3,1.4239,0.0000,1124,496
4.77,500,477.6,2.0938,0.0000,1124,496
4.78,500,701.8,1.4249,0.0000,1124,496
4.78,500,478.6,2.0895,0.0000,1124,496
4.78,500,486.6,2.0549,0.0000,1124,496
4.78,500,693.2,1.4426,0.0000,1124,496
4.78,500,450.0,2.2224,0.0000,1124,496
4.78,500,598.2,1.6717,0.0000,1124,496
4.79,500,662.4,1.5096,0.0000,1124,496
4.79,500,469.6,2.1295,0.5251,1124,496
4.79,500,478.6,2.0896,0.0000,1124,496
4.79,500,450.6,2.2193,0.0000,1124,496
4.79,500,669.7,1.4933,0.0000,1124,496
4.80,500,694.5,1.4398,0.0000,1124,496
4.80,500,684.6,1.4606,0.0000,1124,496
4.80,500,693.7,1.4415,0.0000,1124,496
4.80,500,259.3,3.8567,0.0000,1122,496
4.80,500,653.8,1.5296,0.0000,1122,496
4.81,500,442.2,2.2615,0.0000,1122,496
4.81,500,342.2,2.9222,0.5310,1122,496
4.81,500,459.3,2.1771,0.0000,1122,496
4.81,500,465.5,2.1480,0.0000,1122,496
4.82,500,469.3,2.1308,0.0000,1122,496
4.82,500,458.7,2.1801,0.0000,1122,496
4.82,500,469.4,2.1302,0.0000,1122,496
4.82,500,676.3,1.4787,0.0000,1122,496
4.82,500,459.5,2.1761,0.0000,1122,496
4.83,500,470.0,2.1277,0.0000,1122,496
4.83,500,480.5,2.0813,0.0000,1122,495
4.83,500,358.1,2.7924,0.5616,1122,495
4.83,500,695.2,1.4384,0.0000,1122,495
4.83,500,480.1,2.0828,0.0000,1123,495
4.84,500,475.6,2.1025,0.0000,1123,495
4.84,500,491.4,2.0350,0.0000,1123,495
4.84,500,454.6,2.1995,0.0000,1123,495
4.84,500,462.9,2.1602,0.0000,1123,495
4.84,500,481.6,2.0762,0.0000,1123,495
4.85,500,680.6,1.4692,0.0000,1123,495
4.85,500,350.4,2.8536,0.5406,1123,495
4.85,500,452.5,2.2097,0.0000,1123,495
4.85,500,609.9,1.6395,0.0000,1123,495
4.85,500,622.9,1.6055,0.0000,1123,495
4.86,500,624.3,1.6017,0.0000,1123,495
4.86,500,462.2,2.1637,0.0000,1123,495
4.86,500,447.8,2.2330,0.0000,1123,495
4.86,500,447.6,2.2340,0.0000,1123,495
4.87,500,426.2,2.3463,0.0000,1124,495
4.87,500,619.2,1.6150,0.0000,1124,495
4.87,500,352.9,2.8338,0.5117,1124,495
4.87,500,549.4,1.8201,0.0000,1124,495
4.87,500,675.7,1.4800,0.0000,1124,495
4.87,500,661.2,1.5125,0.0000,1124,495
4.88,500,681.5,1.4674,0.0000,1124,495
4.88,500,684.6,1.4606,0.0000,1124,495
4.88,500,475.7,2.1022,0.0000,1124,495
4.88,500,701.0,1.4265,0.0000,1124,495
4.88,500,471.2,2.1223,0.0000,1124,495
4.89,500,475.9,2.1012,0.0000,1124,495
4.89,500,474.1,2.1092,0.0000,1124,495
4.89,500,354.8,2.8186,0.5153,1124,495
4.89,500,473.9,2.1102,0.0000,1124,495
4.89,500,680.7,1.4690,0.0000,1124,495
4.90,500,475.8,2.1016,0.0000,1124,495
4.90,500,675.1,1.4813,0.0000,1124,495
4.90,500,692.2,1.4446,0.0000,1124,495
4.90,500,685.8,1.4582,0.0000,1124,495
4.90,500,468.5,2.1343,0.0000,1125,495
4.90,500,691.5,1.4462,0.0000,1125,495
4.91,500,692.6,1.4439,0.0000,1125,495
4.91,500,684.9,1.4601,0.0000,1125,495
4.91,500,359.5,2.7818,0.4996,1125,495
4.91,500,684.3,1.4614,0.0000,1125,495
4.91,500,471.3,2.1218,0.0000,1125,495
4.91,500,675.5,1.4803,0.0000,1125,495
4.92,500,666.6,1.5002,0.0000,1125,495
4.92,500,481.1,2.0787,0.0000,1125,495
4.92,500,637.4,1.5689,0.0000,1125,495
4.92,500,598.5,1.6709,0.0000,1125,495
4.92,500,684.3,1.4614,0.0000,1125,495
4.92,500,574.9,1.7394,0.0000,1125,495
4.93,500,429.8,2.3269,0.0000,1125,494
4.93,500,363.4,2.7521,0.4716,1125,494
4.93,500,471.3,2.1218,0.0000,1125,494
4.93,500,477.8,2.0930,0.0000,1125,494
4.94,500,672.3,1.4874,0.0000,1125,494
4.94,500,478.0,2.0921,0.0000,1126,494
4.94,500,489.8,2.0417,0.0000,1126,494
4.94,500,430.0,2.3254,0.0000,1126,494
4.95,500,220.8,4.5282,0.0000,1123,494
4.95,500,283.3,3.5303,0.5835,1123,494
4.95,500,405.2,2.4682,0.0000,1123,494
4.95,500,447.6,2.2340,0.0000,1123,494
4.96,500,623.6,1.6035,0.0000,1123,494
4.96,500,632.7,1.5804,0.0000,1123,494
4.96,500,428.7,2.3325,0.0000,1123,494
4.96,500,449.5,2.2246,0.0000,1123,494
4.96,500,626.6,1.5958,0.0000,1123,494
4.97,500,647.0,1.5456,0.0000,1123,494
4.97,500,446.0,2.2424,0.0000,1123,494
4.97,500,437.7,2.2845,0.5758,1124,494
4.97,500,673.9,1.4838,0.0000,1124,494
4.97,500,685.5,1.4587,0.0000,1124,494
4.97,500,675.1,1.4813,0.0000,1124,494
4.98,500,470.0,2.1276,0.0000,1124,494
4.98,500,485.8,2.0585,0.0000,1124,494
4.98,500,626.3,1.5966,0.0000,1124,494
4.98,500,478.9,2.0880,0.0000,1124,494
4.98,500,689.9,1.4494,0.0000,1124,494
4.99,500,687.3,1.4549,0.0000,1124,494
4.99,500,465.8,2.1469,0.0000,1124,494
4.99,500,356.7,2.8038,0.5449,1124,494
4.99,500,434.6,2.3012,0.0000,1124,494
4.99,500,442.3,2.2608,0.0000,1124,494
5.00,500,385.7,2.5928,0.0000,1124,494
5.00,500,544.6,1.8361,0.0000,1124,494
5.00,500,447.4,2.2351,0.0000,1124,494
5.00,500,464.3,2.1539,0.0000,1124,494
5.01,500,480.9,2.0793,0.0000,1125,494
5.01,500,478.2,2.0912,0.0000,1125,495
5.01,500,350.6,2.8521,0.5579,1125,495
5.01,500,468.6,2.1341,0.0000,1125,495
5.01,500,668.0,1.4970,0.0000,1125,495
5.02,500,468.2,2.1357,0.0000,1125,495
5.02,500,462.7,2.1614,0.0000,1125,495
5.02,500,481.8,2.0756,0.0000,1125,495
5.02,500,688.7,1.4521,0.0000,1125,495
5.02,500,693.9,1.4412,0.0000,1125,495
5.03,500,482.1,2.0744,0.0000,1125,495
5.03,500,641.4,1.5590,0.0000,1125,495
5.03,500,350.6,2.8520,0.5687,1125,495
5.03,500,473.4,2.1122,0.0000,1125,495
5.03,500,475.4,2.1034,0.0000,1125,495
5.04,500,475.9,2.1011,0.0000,1126,495
5.04,500,698.3,1.4320,0.0000,1126,495
5.04,500,669.8,1.4930,0.0000,1126,495
5.04,500,685.1,1.4597,0.0000,1126,495
5.04,500,663.5,1.5071,0.0000,1126,495
5.04,500,484.5,2.0638,0.0000,1126,495
5.05,500,700.4,1.4278,0.0000,1126,495
5.05,500,700.0,1.4286,0.0000,1126,495
5.05,500,366.3,2.7303,0.5067,1126,495
5.05,500,472.7,2.1153,0.0000,1126,495
5.05,500,558.8,1.7897,0.0000,1126,495
5.06,500,488.2,2.0483,0.0000,1126,495
5.06,500,464.7,2.1521,0.0000,1126,495
5.06,500,469.4,2.1306,0.0000,1126,495
5.06,500,454.5,2.2000,0.0000,1126,495
5.06,500,485.9,2.0581,0.0000,1126,495
5.07,500,696.2,1.4364,0.0000,1126,495
5.07,500,476.9,2.0968,0.0000,1127,495
5.07,500,411.4,2.4308,0.4981,1127,495
5.07,500,483.0,2.0702,0.0000,1127,495
5.07,500,449.7,2.2236,0.0000,1127,495
5.08,500,485.1,2.0616,0.0000,1127,495
5.08,500,684.5,1.4609,0.0000,1127,495
5.08,500,486.8,2.0542,0.0000,1127,495
5.08,500,482.4,2.0728,0.0000,1127,495
5.08,500,684.3,1.4614,0.0000,1127,495
5.09,500,264.0,3.7873,0.0000,1124,495
5.09,500,436.4,2.2917,0.5803,1124,495
5.09,500,666.2,1.5010,0.0000,1124,495
5.09,500,702.6,1.4232,0.0000,1124,495
5.09,500,475.0,2.1052,0.0000,1124,495
5.10,500,687.7,1.4541,0.0000,1124,495
5.10,500,477.5,2.0943,0.0000,1125,495
5.10,500,686.9,1.4558,0.0000,1125,495
5.10,500,477.8,2.0928,0.0000,1125,495
5.10,500,687.2,1.4552,0.0000,1125,495
5.11,500,476.1,2.1002,0.0000,1125,495
5.11,500,481.6,2.0764,0.0000,1125,495
5.11,500,362.7,2.7573,0.5318,1125,495
5.11,500,480.8,2.0798,0.0000,1125,495
5.11,500,475.6,2.1027,0.0000,1125,495
5.12,500,440.8,2.2686,0.0000,1125,495
5.12,500,398.9,2.5070,0.0000,1125,495
5.12,500,469.4,2.1305,0.0000,1125,495
5.12,500,685.8,1.4581,0.0000,1125,495
5.12,500,466.3,2.1447,0.0000,1125,495
5.13,500,482.4,2.0730,0.0000,1125,495
5.13,500,475.6,2.1027,0.4820,1125,495
5.13,500,478.3,2.0907,0.0000,1126,495
5.13,500,467.1,2.1409,0.0000,1126,495
5.13,500,624.6,1.6009,0.0000,1126,495
5.14,500,476.3,2.0995,0.0000,1126,495
5.14,500,673.7,1.4844,0.0000,1126,495
5.14,500,476.7,2.0977,0.0000,1126,495
5.14,500,687.4,1.4548,0.0000,1126,495
5.14,500,472.8,2.1149,0.0000,1126,495
5.15,500,650.9,1.5363,0.0000,1126,495
5.15,500,687.9,1.4536,0.0000,1126,494
5.15,500,456.3,2.1916,0.4660,1126,494
5.15,500,628.9,1.5901,0.0000,1126,494
5.15,500,642.5,1.5563,0.0000,1126,494
5.15,500,624.4,1.6016,0.0000,1126,494
